order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method,shipping_address
ORD-L1535,CUST-061,PROD-A008,1,34.99,34.99,2023-04-16,Cancelled,GIFT_CARD,"304 Market Street, Nashville, TN 37245"
ORD-L1536,CUST-343,PROD-A014,1,226.78,226.78,2023-04-17,Cancelled,PAYPAL,"640 Forest Avenue, Apt 27D, Charlotte, NC 28283"
ORD-L1537,CUST-222,PROD-A002,4,18.1,72.39,2023-04-17,Cancelled,CREDIT_CARD,"6845 Hill Street, Los Angeles, CA 90000"
ORD-L1538,CUST-393,PROD-A015,1,49.99,49.99,2023-04-17,Processing,AMAZON_PAY,"5695 Hill Street, Apt 30C, San Diego, CA 92138"
ORD-L1539,CUST-401,PROD-A006,1,349.99,349.99,2023-04-17,Shipped,GIFT_CARD,"5190 River Drive, Dallas, TX 75282"
ORD-L1540,CUST-232,PROD-A002,1,19.99,19.99,2023-04-17,Cancelled,GIFT_CARD,"5761 Lake Road, Houston, TX 77012"
ORD-L1541,CUST-279,PROD-A016,1,129.99,129.99,2023-04-18,Delivered,DEBIT_CARD,"4303 Main St, Austin, TX 78781"
ORD-L1542,CUST-396,PROD-A018,1,26,26,2023-04-18,Shipped,GIFT_CARD,"3074 Market Street, Austin, TX 78745"
ORD-L1543,CUST-153,PROD-A003,1,12.99,12.99,2023-04-18,Delivered,AMAZON_PAY,"3093 River Drive, Austin, TX 78739"
ORD-L1544,CUST-440,PROD-A004,1,149.99,149.99,2023-04-18,Cancelled,CREDIT_CARD,"1232 Sunset Boulevard, Chicago, IL 60614"
ORD-L1545,CUST-046,PROD-A008,1,34.99,34.99,2023-04-18,Delivered,CREDIT_CARD,"1516 Forest Avenue, Apt 35A, Columbus, OH 43070"
ORD-L1546,CUST-468,PROD-A018,1,26,26,2023-04-19,In Transit,GIFT_CARD,"382 Oak Avenue, Apt 31C, Charlotte, NC 28219"
ORD-L1547,CUST-043,PROD-A006,1,324.38,324.38,2023-04-19,Processing,AMAZON_PAY,"6783 Hill Street, Apt 30C, San Francisco, CA 94126"
ORD-L1548,CUST-223,PROD-A005,2,79.99,159.98,2023-04-19,Processing,GIFT_CARD,"7631 Broadway, Apt 25B, Phoenix, AZ 85000"
ORD-L1549,CUST-431,PROD-A004,1,149.99,149.99,2023-04-19,Shipped,PAYPAL,"7612 Forest Avenue, Apt 50B, Phoenix, AZ 85039"
ORD-L1550,CUST-341,PROD-A011,3,78.43,235.28,2023-04-19,Shipped,PAYPAL,"5507 Washington Blvd, Apt 22D, Boston, MA 02127"
ORD-L1551,CUST-134,PROD-A005,1,79.99,79.99,2023-04-20,Shipped,GIFT_CARD,"4748 Sunset Boulevard, Los Angeles, CA 90064"
ORD-L1552,CUST-173,PROD-A007,3,107.63,322.89,2023-04-20,Delivered,CREDIT_CARD,"8707 Forest Avenue, Chicago, IL 60697"
ORD-L1553,CUST-465,PROD-A014,2,249.99,499.98,2023-04-20,Processing,CREDIT_CARD,"7326 Cedar Lane, Apt 31C, Fort Worth, TX 76157"
ORD-L1554,CUST-471,PROD-A019,1,8.99,8.99,2023-04-21,Delivered,DEBIT_CARD,"5874 Broadway, New York, NY 10004"
ORD-L1555,CUST-499,PROD-A001,1,299.99,299.99,2023-04-21,Cancelled,CREDIT_CARD,"5236 Forest Avenue, Seattle, WA 98117"
ORD-L1556,CUST-381,PROD-A007,1,119.99,119.99,2023-04-21,Shipped,GIFT_CARD,"4556 Maple Drive, Los Angeles, CA 90071"
ORD-L1557,CUST-062,PROD-A010,1,42.99,42.99,2023-04-21,Cancelled,PAYPAL,"7182 Elm Avenue, Seattle, WA 98171"
ORD-L1558,CUST-039,PROD-A002,1,19.99,19.99,2023-04-21,Shipped,AMAZON_PAY,"2349 Washington Blvd, Nashville, TN 37225"
ORD-L1559,CUST-236,PROD-A011,1,89.99,89.99,2023-04-21,Cancelled,PAYPAL,"4838 Washington Blvd, Dallas, TX 75296"
ORD-L1560,CUST-224,PROD-A007,1,118.14,118.14,2023-04-22,Processing,GIFT_CARD,"2465 Maple Drive, Charlotte, NC 28217"
ORD-L1561,CUST-263,PROD-A015,1,49.99,49.99,2023-04-22,In Transit,GIFT_CARD,"5211 Pine Street, Apt 25C, Indianapolis, IN 46269"
ORD-L1562,CUST-160,PROD-A010,1,42.99,42.99,2023-04-22,In Transit,CREDIT_CARD,"3130 Pine Street, Jacksonville, FL 32076"
ORD-L1563,CUST-225,PROD-A013,1,64.99,64.99,2023-04-22,Shipped,CREDIT_CARD,"2211 Market Street, Apt 19A, Phoenix, AZ 85042"
ORD-L1564,CUST-185,PROD-A020,1,18.99,18.99,2023-04-23,Cancelled,AMAZON_PAY,"5176 Forest Avenue, Denver, CO 80275"
ORD-L1565,CUST-492,PROD-A006,1,349.99,349.99,2023-04-23,Delivered,CREDIT_CARD,"2834 Cedar Lane, Apt 36B, Nashville, TN 37239"
ORD-L1566,CUST-467,PROD-A007,1,119.99,119.99,2023-04-23,Shipped,PAYPAL,"8409 Main St, Apt 26D, Charlotte, NC 28290"
ORD-L1567,CUST-357,PROD-A006,1,349.99,349.99,2023-04-23,Delivered,AMAZON_PAY,"6009 Main St, Apt 7C, Fort Worth, TX 76138"
ORD-L1568,CUST-030,PROD-A018,1,26,26,2023-04-23,Processing,AMAZON_PAY,"7041 Park Place, Apt 8D, Chicago, IL 60650"
ORD-L1569,CUST-377,PROD-A002,1,19.99,19.99,2023-04-23,Shipped,PAYPAL,"8381 River Drive, Apt 25C, Chicago, IL 60653"
ORD-L1570,CUST-430,PROD-A008,1,34.99,34.99,2023-04-24,Shipped,AMAZON_PAY,"1937 Park Place, Phoenix, AZ 85096"
ORD-L1571,CUST-456,PROD-A020,1,18.99,18.99,2023-04-24,Cancelled,PAYPAL,"2829 Market Street, Jacksonville, FL 32036"
ORD-L1572,CUST-302,PROD-A010,1,42.99,42.99,2023-04-24,Processing,CREDIT_CARD,"8264 Park Place, Los Angeles, CA 90013"
ORD-L1573,CUST-200,PROD-A004,1,149.99,149.99,2023-04-24,Delivered,AMAZON_PAY,"4550 Forest Avenue, Austin, TX 78757"
ORD-L1574,CUST-190,PROD-A008,1,34.99,34.99,2023-04-24,In Transit,AMAZON_PAY,"5961 Maple Drive, Apt 14A, Charlotte, NC 28233"
ORD-L1575,CUST-251,PROD-A007,4,119.99,479.96,2023-04-24,Delivered,AMAZON_PAY,"860 Park Place, Los Angeles, CA 90089"
ORD-L1576,CUST-196,PROD-A006,4,349.99,1399.96,2023-04-25,In Transit,AMAZON_PAY,"2550 Hill Street, Denver, CO 80252"
ORD-L1577,CUST-217,PROD-A001,3,299.99,899.97,2023-04-25,Processing,DEBIT_CARD,"2808 Broadway, Houston, TX 77034"
ORD-L1578,CUST-106,PROD-A002,1,19.99,19.99,2023-04-25,In Transit,PAYPAL,"1192 Cedar Lane, Apt 13D, Houston, TX 77029"
ORD-L1579,CUST-112,PROD-A020,1,18.99,18.99,2023-04-25,Shipped,GIFT_CARD,"3316 Market Street, Charlotte, NC 28227"
ORD-L1580,CUST-048,PROD-A003,1,12.99,12.99,2023-04-25,Cancelled,GIFT_CARD,"5319 Elm Avenue, Austin, TX 78759"
ORD-L1581,CUST-252,PROD-A002,1,19.99,19.99,2023-04-26,Shipped,GIFT_CARD,"4607 River Drive, Chicago, IL 60684"
ORD-L1582,CUST-304,PROD-A004,1,149.99,149.99,2023-04-26,In Transit,DEBIT_CARD,"4570 Pine Street, Seattle, WA 98143"
ORD-L1583,CUST-445,PROD-A003,1,12.99,12.99,2023-04-26,In Transit,AMAZON_PAY,"8264 Hill Street, Jacksonville, FL 32090"
ORD-L1584,CUST-313,PROD-A011,1,89.99,89.99,2023-04-26,Processing,AMAZON_PAY,"1023 Washington Blvd, Apt 23B, New York, NY 10086"
ORD-L1585,CUST-136,PROD-A018,3,25.89,77.66,2023-04-27,Shipped,DEBIT_CARD,"7552 Elm Avenue, Jacksonville, FL 32051"
ORD-L1586,CUST-056,PROD-A009,3,99.99,299.97,2023-04-27,Delivered,PAYPAL,"2156 Market Street, Apt 5A, Chicago, IL 60692"
ORD-L1587,CUST-298,PROD-A014,2,237.89,475.79,2023-04-27,Shipped,PAYPAL,"7194 Forest Avenue, Los Angeles, CA 90070"
ORD-L1588,CUST-175,PROD-A019,1,8.99,8.99,2023-04-27,Delivered,GIFT_CARD,"6972 Market Street, Apt 25B, Indianapolis, IN 46252"
ORD-L1589,CUST-474,PROD-A007,1,119.99,119.99,2023-04-28,Delivered,GIFT_CARD,"8789 Hill Street, Los Angeles, CA 90019"
ORD-L1590,CUST-137,PROD-A019,1,8.99,8.99,2023-04-28,Processing,DEBIT_CARD,"2914 Forest Avenue, Apt 38A, Los Angeles, CA 90069"
ORD-L1591,CUST-222,PROD-A010,3,42.99,128.97,2023-04-28,Delivered,CREDIT_CARD,"6845 Hill Street, Los Angeles, CA 90000"
ORD-L1592,CUST-475,PROD-A002,1,19.99,19.99,2023-04-28,In Transit,GIFT_CARD,"979 Maple Drive, Charlotte, NC 28282"
ORD-L1593,CUST-164,PROD-A003,1,12.99,12.99,2023-04-28,Delivered,DEBIT_CARD,"5555 Market Street, Boston, MA 02175"
ORD-L1594,CUST-222,PROD-A007,2,119.99,239.98,2023-04-29,Processing,PAYPAL,"6845 Hill Street, Los Angeles, CA 90000"
ORD-L1595,CUST-039,PROD-A007,1,111.54,111.54,2023-04-29,Delivered,CREDIT_CARD,"2349 Washington Blvd, Nashville, TN 37225"
ORD-L1596,CUST-421,PROD-A015,1,47.52,47.52,2023-04-29,Cancelled,CREDIT_CARD,"2200 Oak Avenue, Fort Worth, TX 76151"
ORD-L1597,CUST-119,PROD-A005,3,79.99,239.97,2023-04-29,Processing,DEBIT_CARD,"8056 Washington Blvd, Apt 48D, Philadelphia, PA 19021"
ORD-L1598,CUST-019,PROD-A003,4,12.99,51.96,2023-04-30,Cancelled,AMAZON_PAY,"4985 Maple Drive, Apt 45B, Denver, CO 80254"
ORD-L1599,CUST-116,PROD-A011,1,89.99,89.99,2023-04-30,Processing,DEBIT_CARD,"1675 Lake Road, Charlotte, NC 28261"
ORD-L1600,CUST-167,PROD-A012,3,74.38,223.15,2023-04-30,Shipped,GIFT_CARD,"8191 Oak Avenue, Denver, CO 80292"
ORD-L1601,CUST-024,PROD-A012,1,79.99,79.99,2023-04-30,Delivered,CREDIT_CARD,"3288 Forest Avenue, Apt 21C, Philadelphia, PA 19063"
ORD-L1602,CUST-260,PROD-A001,1,299.99,299.99,2023-04-30,Cancelled,GIFT_CARD,"2549 Washington Blvd, Apt 6A, Denver, CO 80259"
ORD-L1603,CUST-091,PROD-A010,1,42.99,42.99,2023-04-30,Shipped,CREDIT_CARD,"3674 Broadway, Nashville, TN 37298"
ORD-L1604,CUST-151,PROD-A018,1,24.22,24.22,2023-05-01,In Transit,CREDIT_CARD,"8897 Maple Drive, Boston, MA 02151"
ORD-L1605,CUST-460,PROD-A011,1,89.99,89.99,2023-05-01,Processing,AMAZON_PAY,"1680 Oak Avenue, Apt 9C, Columbus, OH 43011"
ORD-L1606,CUST-091,PROD-A009,1,99.99,99.99,2023-05-01,Processing,GIFT_CARD,"3674 Broadway, Nashville, TN 37298"
ORD-L1607,CUST-212,PROD-A019,1,8.99,8.99,2023-05-01,Processing,PAYPAL,"8647 Sunset Boulevard, Indianapolis, IN 46238"
ORD-L1608,CUST-087,PROD-A016,2,129.99,259.98,2023-05-01,Processing,AMAZON_PAY,"1667 Washington Blvd, Austin, TX 78770"
ORD-L1609,CUST-328,PROD-A005,1,79.99,79.99,2023-05-01,Delivered,AMAZON_PAY,"1674 Cedar Lane, Apt 24A, Phoenix, AZ 85094"
ORD-L1610,CUST-435,PROD-A018,1,26,26,2023-05-02,Cancelled,CREDIT_CARD,"2678 Park Place, Apt 45D, Seattle, WA 98192"
ORD-L1611,CUST-278,PROD-A019,3,8.99,26.97,2023-05-02,Processing,GIFT_CARD,"7083 Broadway, Fort Worth, TX 76196"
ORD-L1612,CUST-336,PROD-A016,1,124.37,124.37,2023-05-02,Cancelled,AMAZON_PAY,"5065 Maple Drive, Seattle, WA 98177"
ORD-L1613,CUST-178,PROD-A007,1,109.74,109.74,2023-05-02,Shipped,DEBIT_CARD,"348 Pine Street, Apt 47A, Nashville, TN 37226"
ORD-L1614,CUST-067,PROD-A005,1,79.99,79.99,2023-05-03,Processing,CREDIT_CARD,"4854 Cedar Lane, Denver, CO 80202"
ORD-L1615,CUST-360,PROD-A004,4,149.99,599.96,2023-05-03,Shipped,CREDIT_CARD,"5536 Washington Blvd, Indianapolis, IN 46206"
ORD-L1616,CUST-258,PROD-A012,3,79.99,239.97,2023-05-03,In Transit,PAYPAL,"2481 Washington Blvd, Columbus, OH 43034"
ORD-L1617,CUST-234,PROD-A003,1,11.71,11.71,2023-05-03,In Transit,PAYPAL,"5256 Cedar Lane, Dallas, TX 75211"
ORD-L1618,CUST-006,PROD-A018,1,26,26,2023-05-03,Cancelled,CREDIT_CARD,"5063 Cedar Lane, Apt 32A, San Antonio, TX 78290"
ORD-L1619,CUST-386,PROD-A019,1,8.99,8.99,2023-05-03,Processing,AMAZON_PAY,"985 Hill Street, Boston, MA 02101"
ORD-L1620,CUST-307,PROD-A008,1,32.6,32.6,2023-05-04,Cancelled,GIFT_CARD,"5661 Hill Street, Apt 43A, San Diego, CA 92184"
ORD-L1621,CUST-283,PROD-A008,1,34.99,34.99,2023-05-04,Delivered,PAYPAL,"4121 Sunset Boulevard, Apt 32D, Seattle, WA 98103"
ORD-L1622,CUST-011,PROD-A003,4,12.99,51.96,2023-05-04,Cancelled,CREDIT_CARD,"2046 Sunset Boulevard, Apt 17C, San Francisco, CA 94140"
ORD-L1623,CUST-111,PROD-A006,1,347.66,347.66,2023-05-04,Delivered,AMAZON_PAY,"5543 Oak Avenue, Dallas, TX 75225"
ORD-L1624,CUST-491,PROD-A007,1,119.99,119.99,2023-05-04,In Transit,AMAZON_PAY,"1313 Washington Blvd, Apt 26C, San Antonio, TX 78255"
ORD-L1625,CUST-173,PROD-A012,1,71.29,71.29,2023-05-05,Processing,CREDIT_CARD,"8707 Forest Avenue, Chicago, IL 60697"
ORD-L1626,CUST-190,PROD-A017,3,98,294,2023-05-05,Cancelled,PAYPAL,"5961 Maple Drive, Apt 14A, Charlotte, NC 28233"
ORD-L1627,CUST-261,PROD-A008,2,30.24,60.47,2023-05-05,Shipped,CREDIT_CARD,"1295 Main St, Apt 24D, Chicago, IL 60613"
ORD-L1628,CUST-248,PROD-A015,1,49.99,49.99,2023-05-06,Shipped,CREDIT_CARD,"8496 Hill Street, Apt 40D, Indianapolis, IN 46272"
ORD-L1629,CUST-480,PROD-A015,4,49.99,199.96,2023-05-06,Shipped,CREDIT_CARD,"2087 Sunset Boulevard, Philadelphia, PA 19041"
ORD-L1630,CUST-459,PROD-A016,1,129.99,129.99,2023-05-06,In Transit,PAYPAL,"1723 Park Place, Apt 47A, Jacksonville, FL 32057"
ORD-L1631,CUST-490,PROD-A013,1,64.99,64.99,2023-05-06,In Transit,DEBIT_CARD,"8307 Broadway, Columbus, OH 43089"
ORD-L1632,CUST-434,PROD-A005,1,78.32,78.32,2023-05-07,In Transit,CREDIT_CARD,"680 Lake Road, Austin, TX 78704"
ORD-L1633,CUST-052,PROD-A003,1,12.99,12.99,2023-05-07,Shipped,CREDIT_CARD,"8880 Park Place, Jacksonville, FL 32028"
ORD-L1634,CUST-411,PROD-A020,1,18.99,18.99,2023-05-07,Processing,PAYPAL,"7250 Main St, San Diego, CA 92182"
ORD-L1635,CUST-173,PROD-A012,1,79.99,79.99,2023-05-07,Shipped,GIFT_CARD,"8707 Forest Avenue, Chicago, IL 60697"
ORD-L1636,CUST-339,PROD-A012,1,69.34,69.34,2023-05-07,Processing,DEBIT_CARD,"7264 Cedar Lane, Apt 32D, Nashville, TN 37233"
ORD-L1637,CUST-165,PROD-A007,1,119.99,119.99,2023-05-08,Delivered,PAYPAL,"6073 Broadway, Seattle, WA 98145"
ORD-L1638,CUST-237,PROD-A018,1,26,26,2023-05-08,Delivered,GIFT_CARD,"8936 Sunset Boulevard, Apt 16B, Denver, CO 80201"
ORD-L1639,CUST-378,PROD-A014,1,249.99,249.99,2023-05-08,Shipped,PAYPAL,"4790 River Drive, San Antonio, TX 78289"
ORD-L1640,CUST-066,PROD-A005,1,79.99,79.99,2023-05-09,Processing,DEBIT_CARD,"6306 Washington Blvd, Houston, TX 77001"
ORD-L1641,CUST-414,PROD-A018,1,26,26,2023-05-09,Shipped,CREDIT_CARD,"1083 Market Street, Chicago, IL 60641"
ORD-L1642,CUST-485,PROD-A011,2,89.99,179.98,2023-05-09,Processing,DEBIT_CARD,"7523 River Drive, San Diego, CA 92166"
ORD-L1643,CUST-442,PROD-A013,1,64.99,64.99,2023-05-09,Shipped,GIFT_CARD,"1761 Broadway, New York, NY 10072"
ORD-L1644,CUST-025,PROD-A002,1,19.99,19.99,2023-05-09,Shipped,AMAZON_PAY,"2751 Pine Street, Apt 47B, Columbus, OH 43028"
ORD-L1645,CUST-447,PROD-A005,1,79.99,79.99,2023-05-10,In Transit,AMAZON_PAY,"8573 Maple Drive, Fort Worth, TX 76153"
ORD-L1646,CUST-132,PROD-A010,1,38.77,38.77,2023-05-10,In Transit,PAYPAL,"1438 Market Street, Dallas, TX 75248"
ORD-L1647,CUST-310,PROD-A010,1,42.99,42.99,2023-05-10,Cancelled,AMAZON_PAY,"2072 Broadway, Austin, TX 78701"
ORD-L1648,CUST-017,PROD-A015,1,49.99,49.99,2023-05-10,Cancelled,PAYPAL,"6230 Washington Blvd, Chicago, IL 60647"
ORD-L1649,CUST-057,PROD-A010,3,36.57,109.7,2023-05-10,Delivered,DEBIT_CARD,"9055 Lake Road, Philadelphia, PA 19052"
ORD-L1650,CUST-064,PROD-A010,1,42.99,42.99,2023-05-10,Processing,DEBIT_CARD,"4569 Oak Avenue, Apt 31A, Dallas, TX 75292"
ORD-L1651,CUST-152,PROD-A017,1,98,98,2023-05-10,Shipped,AMAZON_PAY,"6981 River Drive, Phoenix, AZ 85022"
ORD-L1652,CUST-292,PROD-A002,1,19.99,19.99,2023-05-11,Shipped,GIFT_CARD,"8605 Pine Street, Fort Worth, TX 76183"
ORD-L1653,CUST-476,PROD-A009,1,99.99,99.99,2023-05-11,In Transit,GIFT_CARD,"2944 Cedar Lane, Apt 10A, San Diego, CA 92148"
ORD-L1654,CUST-352,PROD-A008,3,33.31,99.92,2023-05-11,Cancelled,DEBIT_CARD,"438 Hill Street, Charlotte, NC 28286"
ORD-L1655,CUST-142,PROD-A005,3,79.99,239.97,2023-05-11,Processing,GIFT_CARD,"1915 Oak Avenue, Apt 47C, Columbus, OH 43026"
ORD-L1656,CUST-427,PROD-A015,4,49.99,199.96,2023-05-11,Delivered,AMAZON_PAY,"4935 Oak Avenue, Dallas, TX 75212"
ORD-L1657,CUST-330,PROD-A003,1,12.99,12.99,2023-05-12,Processing,GIFT_CARD,"8148 Elm Avenue, Nashville, TN 37243"
ORD-L1658,CUST-406,PROD-A008,4,34.99,139.96,2023-05-12,In Transit,GIFT_CARD,"5343 Pine Street, Apt 28C, San Diego, CA 92149"
ORD-L1659,CUST-211,PROD-A004,1,149.99,149.99,2023-05-12,In Transit,GIFT_CARD,"6052 Broadway, Apt 30D, San Antonio, TX 78211"
ORD-L1660,CUST-444,PROD-A019,3,7.79,23.37,2023-05-12,In Transit,GIFT_CARD,"1469 Cedar Lane, Houston, TX 77096"
ORD-L1661,CUST-201,PROD-A003,1,12.99,12.99,2023-05-12,Shipped,GIFT_CARD,"7876 River Drive, Apt 43B, Fort Worth, TX 76131"
ORD-L1662,CUST-437,PROD-A001,4,263.54,1054.18,2023-05-13,Shipped,DEBIT_CARD,"7735 Broadway, Phoenix, AZ 85017"
ORD-L1663,CUST-315,PROD-A008,1,34.99,34.99,2023-05-13,In Transit,CREDIT_CARD,"9086 Maple Drive, Jacksonville, FL 32091"
ORD-L1664,CUST-144,PROD-A016,1,129.99,129.99,2023-05-13,Processing,AMAZON_PAY,"6959 Park Place, Seattle, WA 98124"
ORD-L1665,CUST-252,PROD-A004,1,149.99,149.99,2023-05-13,Shipped,AMAZON_PAY,"4607 River Drive, Chicago, IL 60684"
ORD-L1666,CUST-096,PROD-A008,3,34.99,104.97,2023-05-13,Cancelled,AMAZON_PAY,"1792 Park Place, San Francisco, CA 94161"
ORD-L1667,CUST-137,PROD-A007,2,109.91,219.81,2023-05-13,In Transit,CREDIT_CARD,"2914 Forest Avenue, Apt 38A, Los Angeles, CA 90069"
ORD-L1668,CUST-430,PROD-A006,1,346.07,346.07,2023-05-14,Delivered,AMAZON_PAY,"1937 Park Place, Phoenix, AZ 85096"
ORD-L1669,CUST-070,PROD-A011,1,89.99,89.99,2023-05-14,Processing,PAYPAL,"6015 Lake Road, Austin, TX 78784"
ORD-L1670,CUST-220,PROD-A011,4,89.99,359.96,2023-05-14,Processing,PAYPAL,"8532 Maple Drive, Apt 38C, Charlotte, NC 28211"
ORD-L1671,CUST-493,PROD-A003,1,12.99,12.99,2023-05-14,Processing,AMAZON_PAY,"2968 River Drive, Apt 18B, San Francisco, CA 94185"
ORD-L1672,CUST-476,PROD-A018,1,26,26,2023-05-14,Shipped,DEBIT_CARD,"2944 Cedar Lane, Apt 10A, San Diego, CA 92148"
ORD-L1673,CUST-326,PROD-A018,1,26,26,2023-05-15,Cancelled,GIFT_CARD,"5926 Cedar Lane, Dallas, TX 75222"
ORD-L1674,CUST-294,PROD-A015,1,49.99,49.99,2023-05-15,Delivered,AMAZON_PAY,"6342 Lake Road, Apt 47C, Dallas, TX 75267"
ORD-L1675,CUST-480,PROD-A015,1,49.99,49.99,2023-05-15,Cancelled,CREDIT_CARD,"2087 Sunset Boulevard, Philadelphia, PA 19041"
ORD-L1676,CUST-252,PROD-A010,1,42.99,42.99,2023-05-16,Delivered,AMAZON_PAY,"4607 River Drive, Chicago, IL 60684"
ORD-L1677,CUST-101,PROD-A005,3,79.99,239.97,2023-05-16,In Transit,PAYPAL,"480 Market Street, Philadelphia, PA 19068"
ORD-L1678,CUST-371,PROD-A004,1,149.99,149.99,2023-05-16,Cancelled,CREDIT_CARD,"6385 Lake Road, Apt 1D, Chicago, IL 60652"
ORD-L1679,CUST-466,PROD-A020,4,18.99,75.96,2023-05-16,Shipped,DEBIT_CARD,"6673 Sunset Boulevard, Apt 10A, New York, NY 10084"
ORD-L1680,CUST-273,PROD-A016,4,112.07,448.29,2023-05-16,Shipped,CREDIT_CARD,"6365 River Drive, Apt 34A, Austin, TX 78744"
ORD-L1681,CUST-076,PROD-A015,2,47.88,95.76,2023-05-17,In Transit,PAYPAL,"5351 Park Place, Chicago, IL 60619"
ORD-L1682,CUST-439,PROD-A011,1,89.99,89.99,2023-05-17,Shipped,CREDIT_CARD,"4305 Park Place, San Antonio, TX 78243"
ORD-L1683,CUST-026,PROD-A003,1,12.99,12.99,2023-05-17,Delivered,DEBIT_CARD,"5414 Elm Avenue, Apt 2B, Dallas, TX 75218"
ORD-L1684,CUST-284,PROD-A015,1,49.99,49.99,2023-05-17,Cancelled,AMAZON_PAY,"6331 Maple Drive, Apt 24C, San Antonio, TX 78287"
ORD-L1685,CUST-034,PROD-A006,1,349.99,349.99,2023-05-17,Delivered,DEBIT_CARD,"4058 River Drive, Apt 43B, Indianapolis, IN 46212"
ORD-L1686,CUST-157,PROD-A003,4,12.74,50.95,2023-05-17,Processing,GIFT_CARD,"2460 Pine Street, Apt 41D, Jacksonville, FL 32096"
ORD-L1687,CUST-397,PROD-A008,1,34.99,34.99,2023-05-18,Processing,AMAZON_PAY,"8538 Park Place, San Diego, CA 92183"
ORD-L1688,CUST-014,PROD-A001,2,299.99,599.98,2023-05-18,Delivered,AMAZON_PAY,"5705 Hill Street, Boston, MA 02136"
ORD-L1689,CUST-177,PROD-A002,1,19.99,19.99,2023-05-18,Processing,PAYPAL,"3754 Cedar Lane, Austin, TX 78712"
ORD-L1690,CUST-024,PROD-A009,1,99.99,99.99,2023-05-18,Cancelled,PAYPAL,"3288 Forest Avenue, Apt 21C, Philadelphia, PA 19063"
ORD-L1691,CUST-448,PROD-A017,1,98,98,2023-05-18,Shipped,DEBIT_CARD,"6003 Broadway, Apt 14C, San Diego, CA 92131"
ORD-L1692,CUST-058,PROD-A009,4,99.99,399.96,2023-05-18,Cancelled,DEBIT_CARD,"8561 Broadway, Apt 14D, San Francisco, CA 94112"
ORD-L1693,CUST-450,PROD-A018,1,26,26,2023-05-19,Shipped,GIFT_CARD,"3713 River Drive, Fort Worth, TX 76109"
ORD-L1694,CUST-321,PROD-A006,1,349.99,349.99,2023-05-19,Delivered,DEBIT_CARD,"465 Sunset Boulevard, Apt 39D, Phoenix, AZ 85030"
ORD-L1695,CUST-113,PROD-A015,1,49.99,49.99,2023-05-19,Processing,AMAZON_PAY,"8276 Main St, Apt 29B, Chicago, IL 60663"
ORD-L1696,CUST-458,PROD-A008,1,34.99,34.99,2023-05-19,In Transit,AMAZON_PAY,"5445 Hill Street, Apt 23D, San Antonio, TX 78240"
ORD-L1697,CUST-297,PROD-A007,1,119.99,119.99,2023-05-19,Shipped,AMAZON_PAY,"5441 River Drive, Austin, TX 78726"
ORD-L1698,CUST-033,PROD-A018,3,26,78,2023-05-20,Processing,AMAZON_PAY,"6149 Market Street, Apt 3C, New York, NY 10086"
ORD-L1699,CUST-155,PROD-A019,1,8.99,8.99,2023-05-20,Cancelled,DEBIT_CARD,"6081 Washington Blvd, Charlotte, NC 28287"
ORD-L1700,CUST-424,PROD-A020,2,17.38,34.76,2023-05-20,In Transit,AMAZON_PAY,"1730 Sunset Boulevard, Apt 12A, Philadelphia, PA 19093"
ORD-L1701,CUST-480,PROD-A017,1,83.61,83.61,2023-05-20,Shipped,GIFT_CARD,"2087 Sunset Boulevard, Philadelphia, PA 19041"
ORD-L1702,CUST-315,PROD-A007,1,119.99,119.99,2023-05-21,In Transit,AMAZON_PAY,"9086 Maple Drive, Jacksonville, FL 32091"
ORD-L1703,CUST-274,PROD-A003,3,12.99,38.97,2023-05-21,In Transit,PAYPAL,"7558 River Drive, Nashville, TN 37290"
ORD-L1704,CUST-475,PROD-A015,1,49.99,49.99,2023-05-21,Cancelled,GIFT_CARD,"979 Maple Drive, Charlotte, NC 28282"
ORD-L1705,CUST-040,PROD-A014,1,213.98,213.98,2023-05-21,Processing,PAYPAL,"2115 Broadway, Philadelphia, PA 19098"
ORD-L1706,CUST-230,PROD-A006,4,349.99,1399.96,2023-05-21,Cancelled,AMAZON_PAY,"6543 Washington Blvd, Indianapolis, IN 46261"
ORD-L1707,CUST-107,PROD-A003,1,11.63,11.63,2023-05-21,Shipped,PAYPAL,"5196 Park Place, Denver, CO 80273"
ORD-L1708,CUST-355,PROD-A018,1,26,26,2023-05-22,Processing,CREDIT_CARD,"1828 Maple Drive, Apt 7D, Columbus, OH 43023"
ORD-L1709,CUST-454,PROD-A006,1,349.99,349.99,2023-05-22,Shipped,AMAZON_PAY,"8330 Park Place, Columbus, OH 43070"
ORD-L1710,CUST-001,PROD-A014,1,249.99,249.99,2023-05-22,Cancelled,GIFT_CARD,"3590 River Drive, Apt 24C, Fort Worth, TX 76135"
ORD-L1711,CUST-026,PROD-A018,1,26,26,2023-05-22,Processing,AMAZON_PAY,"5414 Elm Avenue, Apt 2B, Dallas, TX 75218"
ORD-L1712,CUST-213,PROD-A019,1,8.99,8.99,2023-05-23,Processing,PAYPAL,"4621 Sunset Boulevard, San Diego, CA 92120"
ORD-L1713,CUST-064,PROD-A007,1,119.99,119.99,2023-05-23,Delivered,AMAZON_PAY,"4569 Oak Avenue, Apt 31A, Dallas, TX 75292"
