account_id,promotion_applied,quantity,order,customer,product,unit,total,shipping,payment,
,,1.0,2023-06-26T13:39:51.799Z,USER-1348,B08XYDLC1P,99.99,99.99,FBA,Discover,modern_sales.csv
,,1.0,2023-06-26T19:53:37.292Z,USER-1399,B08TW5NKRQ,94.99,94.99,FBM,VISA,modern_sales.csv
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02354,,1.0,SALE-03847,"9056 Main St, San Diego, CA 92101",ITEM-3003,14.26,14.26,Cancelled,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02451,,1.0,SALE-03848,"1198 Oak Ave, Indianapolis, IN 46201",ITEM-3012,86.4,86.4,Delivered,Debit Card,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02400,,1.0,SALE-03849,"8241 Church St, Philadelphia, PA 19019",ITEM-3019,9.01,9.01,Returned,Digital Wallet,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02378,,1.0,SALE-03850,"4962 Oak Ave, Columbus, OH 43004",ITEM-3020,18.67,18.67,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
ACC-02447,,1.0,SALE-03851,"8691 Market St #46, Atlanta, GA 30301",ITEM-3010,46.12,46.12,In Transit,Digital Wallet,third_system_sales.json
,HOLIDAY_SALE,1.0,2023-06-27T00:46:46.068Z,USER-1292,B08TW5NKRQ,94.99,94.99,FBM,PayPal,modern_sales.csv
,PRIME_DISCOUNT,1.0,2023-06-27T01:35:55.680Z,USER-1248,B09PQXDM7V,16.99,16.99,Seller,Debit,modern_sales.csv
,COUPON_10,2.0,2023-06-27T05:08:29.223Z,USER-1375,B09PQXDM7V,16.99,33.98,FBM,PayPal,modern_sales.csv
,,1.0,2023-06-27T12:03:22.704Z,USER-1169,B08HGH6J8X,289.99,289.99,FBA,VISA,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-06-27T15:36:04.422Z,USER-1483,B08HGH6J8X,289.99,289.99,FBM,Discover,modern_sales.csv
,,1.0,2023-06-27T20:31:12.311Z,USER-1249,B08GGGM5D9,329.99,329.99,FBM,Discover,modern_sales.csv
ACC-02405,,1.0,SALE-03852,"6519 Lake Rd, Austin, TX 78701",ITEM-3018,21.95,21.95,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02405,,1.0,SALE-03852,"6519 Lake Rd, Austin, TX 78701",ITEM-3018,21.95,21.95,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02405,,1.0,SALE-03852,"6519 Lake Rd, Austin, TX 78701",ITEM-3018,21.95,21.95,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02405,,1.0,SALE-03852,"6519 Lake Rd, Austin, TX 78701",ITEM-3018,21.95,21.95,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02405,,1.0,SALE-03852,"6519 Lake Rd, Austin, TX 78701",ITEM-3018,21.95,21.95,Cancelled,Cash on Delivery,third_system_sales.json
ACC-02176,,3.0,SALE-03853,"6508 Main St, Chicago, IL 60630",ITEM-3011,95.37,286.11,In Transit,Debit Card,third_system_sales.json
ACC-02176,,3.0,SALE-03853,"6508 Main St, Chicago, IL 60630",ITEM-3011,95.37,286.11,In Transit,Debit Card,third_system_sales.json
ACC-02176,,3.0,SALE-03853,"6508 Main St, Chicago, IL 60630",ITEM-3011,95.37,286.11,In Transit,Debit Card,third_system_sales.json
ACC-02176,,3.0,SALE-03853,"6508 Main St, Chicago, IL 60630",ITEM-3011,95.37,286.11,In Transit,Debit Card,third_system_sales.json
ACC-02176,,3.0,SALE-03853,"6508 Main St, Chicago, IL 60630",ITEM-3011,95.37,286.11,In Transit,Debit Card,third_system_sales.json
ACC-02456,,1.0,SALE-03854,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3020,15.38,15.38,Pending,Credit Card,third_system_sales.json
ACC-02456,,1.0,SALE-03854,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3020,15.38,15.38,Pending,Credit Card,third_system_sales.json
ACC-02456,,1.0,SALE-03854,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3020,15.38,15.38,Pending,Credit Card,third_system_sales.json
ACC-02456,,1.0,SALE-03854,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3020,15.38,15.38,Pending,Credit Card,third_system_sales.json
ACC-02456,,1.0,SALE-03854,"2605 Maple Dr #180, Dallas, TX 75201",ITEM-3020,15.38,15.38,Pending,Credit Card,third_system_sales.json
ACC-02126,,1.0,SALE-03855,"8364 Cedar Ln, Dallas, TX 75212",ITEM-3007,119.53,119.53,Returned,Digital Wallet,third_system_sales.json
ACC-02126,,1.0,SALE-03855,"8364 Cedar Ln, Dallas, TX 75212",ITEM-3007,119.53,119.53,Returned,Digital Wallet,third_system_sales.json
ACC-02126,,1.0,SALE-03855,"8364 Cedar Ln, Dallas, TX 75212",ITEM-3007,119.53,119.53,Returned,Digital Wallet,third_system_sales.json
ACC-02126,,1.0,SALE-03855,"8364 Cedar Ln, Dallas, TX 75212",ITEM-3007,119.53,119.53,Returned,Digital Wallet,third_system_sales.json
ACC-02126,,1.0,SALE-03855,"8364 Cedar Ln, Dallas, TX 75212",ITEM-3007,119.53,119.53,Returned,Digital Wallet,third_system_sales.json
ACC-02150,,1.0,SALE-03856,"2474 Center St, Philadelphia, PA 19009",ITEM-3014,246.69,246.69,Cancelled,PayPal,third_system_sales.json
ACC-02150,,1.0,SALE-03856,"2474 Center St, Philadelphia, PA 19009",ITEM-3014,246.69,246.69,Cancelled,PayPal,third_system_sales.json
ACC-02150,,1.0,SALE-03856,"2474 Center St, Philadelphia, PA 19009",ITEM-3014,246.69,246.69,Cancelled,PayPal,third_system_sales.json
ACC-02150,,1.0,SALE-03856,"2474 Center St, Philadelphia, PA 19009",ITEM-3014,246.69,246.69,Cancelled,PayPal,third_system_sales.json
ACC-02150,,1.0,SALE-03856,"2474 Center St, Philadelphia, PA 19009",ITEM-3014,246.69,246.69,Cancelled,PayPal,third_system_sales.json
,,1.0,2023-06-28T00:27:45.897Z,USER-1442,B08GGGM5D9,329.99,329.99,FBA,Discover,modern_sales.csv
,PRIME_DISCOUNT,4.0,2023-06-28T06:37:29.204Z,USER-1154,B07T8JNXRP,24.99,99.96,FBA,VISA,modern_sales.csv
,LIGHTNING_DEAL,3.0,2023-06-28T13:59:38.139Z,USER-1294,B08KY654WZ,98.0,294.0,FBM,Debit,modern_sales.csv
,,1.0,2023-06-28T18:01:25.309Z,USER-1355,B08XYDLC1P,99.99,99.99,FBA,Discover,modern_sales.csv
ACC-02288,,3.0,SALE-03857,"8960 Sunset Blvd, San Diego, CA 92101",ITEM-3006,370.64,1111.92,Cancelled,Bank Transfer,third_system_sales.json
ACC-02288,,3.0,SALE-03857,"8960 Sunset Blvd, San Diego, CA 92101",ITEM-3006,370.64,1111.92,Cancelled,Bank Transfer,third_system_sales.json
ACC-02288,,3.0,SALE-03857,"8960 Sunset Blvd, San Diego, CA 92101",ITEM-3006,370.64,1111.92,Cancelled,Bank Transfer,third_system_sales.json
ACC-02288,,3.0,SALE-03857,"8960 Sunset Blvd, San Diego, CA 92101",ITEM-3006,370.64,1111.92,Cancelled,Bank Transfer,third_system_sales.json
ACC-02289,,1.0,SALE-03858,"8961 River Dr, Columbus, OH 43004",ITEM-3009,84.72,84.72,Pending,Bank Transfer,third_system_sales.json
ACC-02289,,1.0,SALE-03858,"8961 River Dr, Columbus, OH 43004",ITEM-3009,84.72,84.72,Pending,Bank Transfer,third_system_sales.json
ACC-02289,,1.0,SALE-03858,"8961 River Dr, Columbus, OH 43004",ITEM-3009,84.72,84.72,Pending,Bank Transfer,third_system_sales.json
ACC-02289,,1.0,SALE-03858,"8961 River Dr, Columbus, OH 43004",ITEM-3009,84.72,84.72,Pending,Bank Transfer,third_system_sales.json
ACC-02177,,1.0,SALE-03859,"6195 Park Pl, Indianapolis, IN 46203",ITEM-3010,46.12,46.12,Delivered,PayPal,third_system_sales.json
ACC-02177,,1.0,SALE-03859,"6195 Park Pl, Indianapolis, IN 46203",ITEM-3010,46.12,46.12,Delivered,PayPal,third_system_sales.json
ACC-02177,,1.0,SALE-03859,"6195 Park Pl, Indianapolis, IN 46203",ITEM-3010,46.12,46.12,Delivered,PayPal,third_system_sales.json
ACC-02177,,1.0,SALE-03859,"6195 Park Pl, Indianapolis, IN 46203",ITEM-3010,46.12,46.12,Delivered,PayPal,third_system_sales.json
ACC-02312,,1.0,SALE-03860,"3647 Center St, Portland, OR 97201",ITEM-3005,82.23,82.23,Processing,Digital Wallet,third_system_sales.json
ACC-02312,,1.0,SALE-03860,"3647 Center St, Portland, OR 97201",ITEM-3005,82.23,82.23,Processing,Digital Wallet,third_system_sales.json
ACC-02312,,1.0,SALE-03860,"3647 Center St, Portland, OR 97201",ITEM-3005,82.23,82.23,Processing,Digital Wallet,third_system_sales.json
ACC-02312,,1.0,SALE-03860,"3647 Center St, Portland, OR 97201",ITEM-3005,82.23,82.23,Processing,Digital Wallet,third_system_sales.json
ACC-02089,,1.0,SALE-03861,"6328 Lake Road, Denver, CO 80265",ITEM-3005,82.23,82.23,Cancelled,Digital Wallet,third_system_sales.json
ACC-02089,,1.0,SALE-03861,"6328 Lake Road, Denver, CO 80265",ITEM-3005,82.23,82.23,Cancelled,Digital Wallet,third_system_sales.json
ACC-02089,,1.0,SALE-03861,"6328 Lake Road, Denver, CO 80265",ITEM-3005,82.23,82.23,Cancelled,Digital Wallet,third_system_sales.json
ACC-02089,,1.0,SALE-03861,"6328 Lake Road, Denver, CO 80265",ITEM-3005,82.23,82.23,Cancelled,Digital Wallet,third_system_sales.json
,COUPON_10,1.0,2023-06-29T00:16:27.733Z,USER-1129,B07ZPKN6YR,84.99,84.99,Seller,VISA,modern_sales.csv
,,3.0,2023-06-29T07:42:46.630Z,USER-1131,B08TW5NKRQ,94.99,284.97,Seller,Discover,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-06-29T09:46:28.270Z,USER-1458,B07ZPKN6YR,84.99,84.99,FBA,AmEx,modern_sales.csv
,COUPON_10,1.0,2023-06-29T16:58:28.780Z,USER-1464,B08TW5NKRQ,94.99,94.99,FBM,VISA,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-06-29T23:46:55.865Z,USER-1294,B07ZPML163,69.99,69.99,Seller,Debit,modern_sales.csv
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02278,,1.0,SALE-03862,"4859 Broadway #62, Chicago, IL 60616",ITEM-3001,248.75,248.75,In Transit,Credit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02348,,1.0,SALE-03863,"4014 Washington Blvd, Dallas, TX 75201",ITEM-3004,131.49,131.49,Returned,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02078,,1.0,SALE-03864,"6225 Washington Blvd, Fort Worth, TX 76162",ITEM-3009,96.29,96.29,Completed,Debit Card,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
ACC-02207,,4.0,SALE-03865,"7158 Lake Rd #179, Phoenix, AZ 85001",ITEM-3010,46.12,184.48,Cancelled,Bank Transfer,third_system_sales.json
,PRIME_DISCOUNT,1.0,2023-06-30T04:01:07.136Z,USER-1114,B08XYDLC1P,99.99,99.99,FBA,Debit,modern_sales.csv
,COUPON_10,1.0,2023-06-30T13:27:44.335Z,USER-1097,B09NBLQH43,24.99,24.99,FBM,AmEx,modern_sales.csv
,LIGHTNING_DEAL,1.0,2023-06-30T14:15:47.323Z,USER-1317,B09NBLQH43,24.99,24.99,FBA,VISA,modern_sales.csv
,,1.0,2023-06-30T19:02:52.761Z,USER-1147,B07YNK87DD,39.99,39.99,FBM,PayPal,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-06-30T23:03:57.599Z,USER-1249,B08GGGM5D9,329.99,329.99,FBM,MasterCard,modern_sales.csv
ACC-02037,,5.0,SALE-03866,"7735 Broadway, Phoenix, AZ 85083",ITEM-3002,18.01,90.07,Processing,PayPal,third_system_sales.json
ACC-02037,,5.0,SALE-03866,"7735 Broadway, Phoenix, AZ 85083",ITEM-3002,18.01,90.07,Processing,PayPal,third_system_sales.json
ACC-02037,,5.0,SALE-03866,"7735 Broadway, Phoenix, AZ 85083",ITEM-3002,18.01,90.07,Processing,PayPal,third_system_sales.json
ACC-02037,,5.0,SALE-03866,"7735 Broadway, Phoenix, AZ 85083",ITEM-3002,18.01,90.07,Processing,PayPal,third_system_sales.json
ACC-02437,,2.0,SALE-03867,"2040 Cedar Ln #130, Houston, TX 77001",ITEM-3013,65.55,131.1,Returned,Debit Card,third_system_sales.json
ACC-02437,,2.0,SALE-03867,"2040 Cedar Ln #130, Houston, TX 77001",ITEM-3013,65.55,131.1,Returned,Debit Card,third_system_sales.json
ACC-02437,,2.0,SALE-03867,"2040 Cedar Ln #130, Houston, TX 77001",ITEM-3013,65.55,131.1,Returned,Debit Card,third_system_sales.json
ACC-02437,,2.0,SALE-03867,"2040 Cedar Ln #130, Houston, TX 77001",ITEM-3013,65.55,131.1,Returned,Debit Card,third_system_sales.json
ACC-02140,,1.0,SALE-03868,"7363 Cedar Ln, Philadelphia, Pennsylvania 19073",ITEM-3001,289.35,289.35,Returned,Digital Wallet,third_system_sales.json
ACC-02140,,1.0,SALE-03868,"7363 Cedar Ln, Philadelphia, Pennsylvania 19073",ITEM-3001,289.35,289.35,Returned,Digital Wallet,third_system_sales.json
ACC-02140,,1.0,SALE-03868,"7363 Cedar Ln, Philadelphia, Pennsylvania 19073",ITEM-3001,289.35,289.35,Returned,Digital Wallet,third_system_sales.json
ACC-02140,,1.0,SALE-03868,"7363 Cedar Ln, Philadelphia, Pennsylvania 19073",ITEM-3001,289.35,289.35,Returned,Digital Wallet,third_system_sales.json
ACC-02352,,1.0,SALE-03869,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02352,,1.0,SALE-03869,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02352,,1.0,SALE-03869,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02352,,1.0,SALE-03869,"4855 Park Pl, Chicago, IL 60616",ITEM-3003,14.26,14.26,Processing,Bank Transfer,third_system_sales.json
ACC-02081,,1.0,SALE-03870,"7848 Sunset Boulevard, San Francisco, CA 94177",ITEM-3003,14.26,14.26,Delivered,Digital Wallet,third_system_sales.json
ACC-02081,,1.0,SALE-03870,"7848 Sunset Boulevard, San Francisco, CA 94177",ITEM-3003,14.26,14.26,Delivered,Digital Wallet,third_system_sales.json
ACC-02081,,1.0,SALE-03870,"7848 Sunset Boulevard, San Francisco, CA 94177",ITEM-3003,14.26,14.26,Delivered,Digital Wallet,third_system_sales.json
ACC-02081,,1.0,SALE-03870,"7848 Sunset Boulevard, San Francisco, CA 94177",ITEM-3003,14.26,14.26,Delivered,Digital Wallet,third_system_sales.json
ACC-02217,,1.0,SALE-03871,"5166 River Dr, Houston, TX 77001",ITEM-3001,289.35,289.35,In Transit,Digital Wallet,third_system_sales.json
ACC-02217,,1.0,SALE-03871,"5166 River Dr, Houston, TX 77001",ITEM-3001,289.35,289.35,In Transit,Digital Wallet,third_system_sales.json
ACC-02217,,1.0,SALE-03871,"5166 River Dr, Houston, TX 77001",ITEM-3001,289.35,289.35,In Transit,Digital Wallet,third_system_sales.json
ACC-02217,,1.0,SALE-03871,"5166 River Dr, Houston, TX 77001",ITEM-3001,289.35,289.35,In Transit,Digital Wallet,third_system_sales.json
,,1.0,2023-07-01T05:54:50.859Z,USER-1363,B08J5F3J18,9.99,9.99,FBM,AmEx,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-07-01T08:40:39.917Z,USER-1086,B07XQZX9M2,14.99,14.99,FBM,MasterCard,modern_sales.csv
,COUPON_10,1.0,2023-07-01T09:44:21.321Z,USER-1307,B07ZPML163,69.4,69.4,Seller,PayPal,modern_sales.csv
,HOLIDAY_SALE,1.0,2023-07-01T13:59:44.382Z,USER-1427,B08J5F3J18,9.99,9.99,FBM,MasterCard,modern_sales.csv
,,1.0,2023-07-01T14:48:53.809Z,USER-1364,B07ZPKN6YR,84.99,84.99,Seller,AmEx,modern_sales.csv
,PRIME_DISCOUNT,4.0,2023-07-01T22:39:23.269Z,USER-1301,B07YNK87DD,34.54,138.16,FBA,MasterCard,modern_sales.csv
ACC-02415,,2.0,SALE-03872,"604 Hill St, Miami, FL 33101",ITEM-3004,153.99,307.98,Completed,PayPal,third_system_sales.json
ACC-02415,,2.0,SALE-03872,"604 Hill St, Miami, FL 33101",ITEM-3004,153.99,307.98,Completed,PayPal,third_system_sales.json
ACC-02415,,2.0,SALE-03872,"604 Hill St, Miami, FL 33101",ITEM-3004,153.99,307.98,Completed,PayPal,third_system_sales.json
ACC-02415,,2.0,SALE-03872,"604 Hill St, Miami, FL 33101",ITEM-3004,153.99,307.98,Completed,PayPal,third_system_sales.json
ACC-02366,,1.0,SALE-03873,"5680 Maple Dr #110, Philadelphia, PA 19019",ITEM-3017,107.6,107.6,Completed,PayPal,third_system_sales.json
ACC-02366,,1.0,SALE-03873,"5680 Maple Dr #110, Philadelphia, PA 19019",ITEM-3017,107.6,107.6,Completed,PayPal,third_system_sales.json
ACC-02366,,1.0,SALE-03873,"5680 Maple Dr #110, Philadelphia, PA 19019",ITEM-3017,107.6,107.6,Completed,PayPal,third_system_sales.json
ACC-02366,,1.0,SALE-03873,"5680 Maple Dr #110, Philadelphia, PA 19019",ITEM-3017,107.6,107.6,Completed,PayPal,third_system_sales.json
ACC-02335,,1.0,SALE-03874,"2581 Oak Ave, Dallas, TX 75201",ITEM-3005,79.89,79.89,Processing,Debit Card,third_system_sales.json
ACC-02335,,1.0,SALE-03874,"2581 Oak Ave, Dallas, TX 75201",ITEM-3005,79.89,79.89,Processing,Debit Card,third_system_sales.json
ACC-02335,,1.0,SALE-03874,"2581 Oak Ave, Dallas, TX 75201",ITEM-3005,79.89,79.89,Processing,Debit Card,third_system_sales.json
ACC-02335,,1.0,SALE-03874,"2581 Oak Ave, Dallas, TX 75201",ITEM-3005,79.89,79.89,Processing,Debit Card,third_system_sales.json
ACC-02473,,1.0,SALE-03875,"117 Washington Blvd #40, Portland, OR 97201",ITEM-3001,289.35,289.35,Completed,Credit Card,third_system_sales.json
ACC-02473,,1.0,SALE-03875,"117 Washington Blvd #40, Portland, OR 97201",ITEM-3001,289.35,289.35,Completed,Credit Card,third_system_sales.json
ACC-02473,,1.0,SALE-03875,"117 Washington Blvd #40, Portland, OR 97201",ITEM-3001,289.35,289.35,Completed,Credit Card,third_system_sales.json
ACC-02473,,1.0,SALE-03875,"117 Washington Blvd #40, Portland, OR 97201",ITEM-3001,289.35,289.35,Completed,Credit Card,third_system_sales.json
